1490282928,0.0790233603041
1490282944,0.0790053134188
1490282961,0.0789184543848
1490282978,0.0790242648989
1490282994,0.0789360032317
1490283011,0.078958048457
1490283028,0.0790406759158
1490283044,0.0788896248465
1490283061,0.0790298229586
1490283077,0.0789652748493
1490283094,0.0788585372072
1490283111,0.0790107688252
1490283127,0.0788362160304
1490283144,0.0789873046669
1490283161,0.0788423539978
1490283178,0.0789027644484
1490283194,0.0788823419121
1490283211,0.0788070543307
1490283227,0.0789758417268
1490283244,0.0789711121864
1490283261,0.0788639529772
1490283278,0.0788620412462
1490283294,0.0788612048107
1490283311,0.0790489284869
1490283328,0.079074801832
1490283344,0.0788222048866
1490283361,0.0789664188536
1490283378,0.0788448396721
1490283394,0.0789181878265
1490283411,0.0789507973614
1490283428,0.0789015508412
1490283444,0.0788669955326
1490283461,0.0789840969199
1490283478,0.0788979275835
1490283494,0.0788238105231
1490283511,0.0789717423544
1490283527,0.0787819563789
1490283544,0.0788514996234
1490283561,0.0790930991657
1490283577,0.0789199759021
1490283594,0.0790218563903
1490283611,0.078834297816
1490283627,0.0788218383839
1490283644,0.0788925943328
1490283660,0.0789123147507
1490283677,0.0788286533249
1490283694,0.0786842077411
1490283710,0.0789543486804
1490283727,0.0789463473173
1490283744,0.0789807689794
1490283760,0.0788688142817
1490283777,0.0789934385092
1490283794,0.0789912890418
1490283810,0.0788222430621
1490283827,0.078927963551
1490283844,0.0788867366315
1490283860,0.0790790414847
1490283877,0.0789581957641
1490283893,0.0789334651556
1490283910,0.0790293830019
1490283927,0.0788953954058
1490283943,0.0789147933523
1490283960,0.0788191002428
1490283977,0.0787723237562
1490283993,0.0789168541315
1490284010,0.0789562709381
1490284027,0.0788960722503
1490284043,0.0788442823455
1490284060,0.0788736146148
1490284077,0.0785764147481
1490284093,0.0788062276612
1490284110,0.0787456517401
1490284126,0.078870107231
1490284143,0.0790784378322
1490284160,0.0787851521477
1490284176,0.0789431044978
1490284193,0.0789421400872
1490284210,0.078805442361
1490284226,0.0788188132873
1490284243,0.0789325083809
1490284260,0.0787936679582
1490284276,0.0788177950821
1490284293,0.0788597055769
1490284310,0.0788823772908
1490284326,0.0788028616311
1490284343,0.0788849779909
1490284359,0.0786924358563
1490284376,0.0787609456786
1490284393,0.0787929560894
1490284410,0.0790077530249
1490284426,0.0788322519792
1490284443,0.0787730924008
1490284459,0.0788456436165
1490284476,0.0788316129732
1490284493,0.0786967641207
1490284509,0.0789412366506
1490284526,0.0789726348105
1490284543,0.0788487285739
1490284559,0.0787999131675
1490284576,0.0788798984981
1490284593,0.0787333177186
1490284609,0.0788440169413
1490284626,0.0788817782632
1490284643,0.0790046837647
1490284659,0.0787117579222
1490284676,0.078841445441
1490284693,0.0788431300889
1490284709,0.0788794543592
1490284726,0.0787431690309
1490284743,0.0788692616055
1490284759,0.0786498024899
1490284776,0.0788374019697
1490284792,0.0787959879315
1490284809,0.0788291906642
1490284826,0.0788866649713
1490284842,0.0788726158105
1490284859,0.0789629908365
1490284876,0.0788282148644
1490284892,0.0787376882483
1490284909,0.0786593343582
1490284925,0.0788076584311
1490284942,0.0786380609134
1490284959,0.0787484287748
1490284976,0.0788735288836
1490284992,0.0788186146043
1490285009,0.0788429221819
1490285025,0.0788052292221
1490285042,0.0787958023865
1490285059,0.0789390158309
1490285075,0.0788059046823
1490285092,0.0788497910876
1490285108,0.078858245919
1490285125,0.0788121723575
1490285142,0.078734329544
1490285158,0.07874248695
1490285175,0.078902416115
1490285192,0.078913527495
1490285209,0.078728849454
1490285225,0.078642080017
